Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 01:27:00, Changes= 1, Duration= 9, Cost= 622
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 19:45:00, Changes= 2, Duration= 13, Cost= 430
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 08:25:00, Changes= 2, Duration= 11, Cost= 529
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 17:05:00, Changes= 4, Duration= 12, Cost= 357
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 17:37:00, Changes= 3, Duration= 10, Cost= 386
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 16:09:00, Changes= 3, Duration= 17, Cost= 370
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 13:24:00, Changes= 1, Duration= 10, Cost= 550
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 12:43:00, Changes= 4, Duration= 16, Cost= 213
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 04:06:00, Changes= 5, Duration= 23, Cost= 261
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 13:31:00, Changes= 1, Duration= 9, Cost= 539
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 15:52:00, Changes= 2, Duration= 14, Cost= 455
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 14:26:00, Changes= 0, Duration= 9, Cost= 500
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 13:07:00, Changes= 4, Duration= 13, Cost= 298
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 09:58:00, Changes= 5, Duration= 19, Cost= 183
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 16:45:00, Changes= 2, Duration= 15, Cost= 379
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 10:08:00, Changes= 2, Duration= 11, Cost= 376
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 11:35:00, Changes= 1, Duration= 9, Cost= 582
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 20:55:00, Changes= 5, Duration= 24, Cost= 222
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 19:05:00, Changes= 2, Duration= 9, Cost= 388
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 07:14:00, Changes= 2, Duration= 10, Cost= 506
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 10:21:00, Changes= 1, Duration= 10, Cost= 534
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 06:27:00, Changes= 0, Duration= 7, Cost= 565
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 00:29:00, Changes= 2, Duration= 9, Cost= 443
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 13:56:00, Changes= 1, Duration= 11, Cost= 449
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 20:23:00, Changes= 2, Duration= 11, Cost= 443
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 09:12:00, Changes= 4, Duration= 16, Cost= 137
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 10:31:00, Changes= 5, Duration= 12, Cost= 341
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 11:17:00, Changes= 2, Duration= 11, Cost= 479
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 20:19:00, Changes= 3, Duration= 17, Cost= 405
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 08:07:00, Changes= 1, Duration= 10, Cost= 549
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 20:10:00, Changes= 5, Duration= 12, Cost= 148
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 14:18:00, Changes= 5, Duration= 13, Cost= 243
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 15:58:00, Changes= 0, Duration= 8, Cost= 581
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 01:29:00, Changes= 2, Duration= 14, Cost= 526
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 10:24:00, Changes= 5, Duration= 13, Cost= 301
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 13:04:00, Changes= 1, Duration= 11, Cost= 582
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 16:31:00, Changes= 2, Duration= 10, Cost= 483
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 22:06:00, Changes= 2, Duration= 9, Cost= 458
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 12:21:00, Changes= 1, Duration= 9, Cost= 548
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 12:11:00, Changes= 3, Duration= 15, Cost= 482
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 17:19:00, Changes= 0, Duration= 9, Cost= 573
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 07:50:00, Changes= 5, Duration= 24, Cost= 449
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 16:27:00, Changes= 0, Duration= 9, Cost= 543
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 06:01:00, Changes= 2, Duration= 11, Cost= 377
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 14:25:00, Changes= 2, Duration= 15, Cost= 489
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 01:28:00, Changes= 5, Duration= 24, Cost= 86
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 21:03:00, Changes= 2, Duration= 11, Cost= 426
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 12:04:00, Changes= 3, Duration= 17, Cost= 427
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 07:41:00, Changes= 2, Duration= 9, Cost= 434
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 18:57:00, Changes= 0, Duration= 8, Cost= 575
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 15:00:00, Changes= 0, Duration= 9, Cost= 666
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 06:39:00, Changes= 5, Duration= 24, Cost= 240
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 08:55:00, Changes= 3, Duration= 18, Cost= 435
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 04:32:00, Changes= 3, Duration= 10, Cost= 495
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 05:09:00, Changes= 1, Duration= 10, Cost= 593
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 11:02:00, Changes= 2, Duration= 12, Cost= 385
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 15:43:00, Changes= 5, Duration= 14, Cost= 1
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 03:45:00, Changes= 4, Duration= 15, Cost= 169
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 02:49:00, Changes= 5, Duration= 23, Cost= 73
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 18:55:00, Changes= 3, Duration= 17, Cost= 428
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 10:29:00, Changes= 5, Duration= 12, Cost= 413
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 07:18:00, Changes= 5, Duration= 22, Cost= 142
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 11:22:00, Changes= 3, Duration= 12, Cost= 252
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 14:46:00, Changes= 2, Duration= 11, Cost= 460
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 12:49:00, Changes= 2, Duration= 10, Cost= 368
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 17:42:00, Changes= 1, Duration= 11, Cost= 430
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 18:49:00, Changes= 5, Duration= 17, Cost= 300
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 10:40:00, Changes= 1, Duration= 11, Cost= 456
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 11:47:00, Changes= 5, Duration= 24, Cost= 250
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 11:59:00, Changes= 3, Duration= 13, Cost= 424
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 19:13:00, Changes= 2, Duration= 13, Cost= 483
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 05:48:00, Changes= 3, Duration= 18, Cost= 520
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 09:47:00, Changes= 4, Duration= 13, Cost= 209
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 20:30:00, Changes= 2, Duration= 11, Cost= 509
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 19:24:00, Changes= 1, Duration= 10, Cost= 531
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 16:38:00, Changes= 2, Duration= 10, Cost= 413
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 09:01:00, Changes= 5, Duration= 13, Cost= 219
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 02:14:00, Changes= 1, Duration= 10, Cost= 598
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 20:26:00, Changes= 2, Duration= 10, Cost= 388
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 03:34:00, Changes= 1, Duration= 11, Cost= 599
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 16:06:00, Changes= 4, Duration= 16, Cost= 235
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 14:12:00, Changes= 5, Duration= 19, Cost= 133
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 10:20:00, Changes= 4, Duration= 15, Cost= 184
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 12:46:00, Changes= 5, Duration= 17, Cost= 375
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 01:48:00, Changes= 3, Duration= 16, Cost= 439
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 01:35:00, Changes= 3, Duration= 13, Cost= 455
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 09:51:00, Changes= 5, Duration= 19, Cost= 146
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 02:32:00, Changes= 3, Duration= 17, Cost= 270
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 09:42:00, Changes= 0, Duration= 7, Cost= 652
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 06:13:00, Changes= 5, Duration= 14, Cost= 153
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 20:04:00, Changes= 1, Duration= 10, Cost= 505
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 05:49:00, Changes= 2, Duration= 13, Cost= 455
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 02:34:00, Changes= 1, Duration= 9, Cost= 556
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 16:04:00, Changes= 5, Duration= 14, Cost= 369
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 19:07:00, Changes= 4, Duration= 16, Cost= 379
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 17:19:00, Changes= 1, Duration= 11, Cost= 445
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 23:05:00, Changes= 2, Duration= 15, Cost= 418
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 19:52:00, Changes= 3, Duration= 13, Cost= 523
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 11:39:00, Changes= 5, Duration= 24, Cost= 205
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 18:58:00, Changes= 5, Duration= 18, Cost= 276
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 03:18:00, Changes= 5, Duration= 23, Cost= 212
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 17:31:00, Changes= 3, Duration= 14, Cost= 478
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 07:00:00, Changes= 5, Duration= 13, Cost= 248
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 16:44:00, Changes= 1, Duration= 11, Cost= 604
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 16:49:00, Changes= 4, Duration= 16, Cost= 402
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 00:19:00, Changes= 2, Duration= 15, Cost= 423
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 00:56:00, Changes= 1, Duration= 9, Cost= 425
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 19:45:00, Changes= 4, Duration= 16, Cost= 227
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 09:00:00, Changes= 2, Duration= 13, Cost= 453
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 23:02:00, Changes= 2, Duration= 12, Cost= 507
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 06:26:00, Changes= 5, Duration= 22, Cost= 253
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 03:36:00, Changes= 2, Duration= 11, Cost= 518
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 01:13:00, Changes= 3, Duration= 17, Cost= 353
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 06:47:00, Changes= 3, Duration= 14, Cost= 286
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 23:03:00, Changes= 5, Duration= 12, Cost= 203
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 08:01:00, Changes= 4, Duration= 20, Cost= 253
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 01:46:00, Changes= 1, Duration= 11, Cost= 643
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 20:16:00, Changes= 1, Duration= 12, Cost= 528
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 07:32:00, Changes= 1, Duration= 9, Cost= 593
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 20:36:00, Changes= 0, Duration= 9, Cost= 680
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 08:38:00, Changes= 3, Duration= 11, Cost= 411
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 21:20:00, Changes= 4, Duration= 16, Cost= 215
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 08:32:00, Changes= 3, Duration= 18, Cost= 395
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 17:54:00, Changes= 1, Duration= 10, Cost= 618
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 05:43:00, Changes= 1, Duration= 11, Cost= 478
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 22:11:00, Changes= 3, Duration= 12, Cost= 410
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 02:03:00, Changes= 4, Duration= 16, Cost= 488
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 11:37:00, Changes= 5, Duration= 22, Cost= 184
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 16:52:00, Changes= 0, Duration= 7, Cost= 593
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 23:28:00, Changes= 1, Duration= 10, Cost= 556
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 01:15:00, Changes= 3, Duration= 18, Cost= 351
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 17:00:00, Changes= 2, Duration= 13, Cost= 440
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 23:31:00, Changes= 2, Duration= 11, Cost= 375
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 03:05:00, Changes= 4, Duration= 17, Cost= 388
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 04:29:00, Changes= 1, Duration= 10, Cost= 549
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 08:09:00, Changes= 0, Duration= 8, Cost= 645
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 00:27:00, Changes= 0, Duration= 9, Cost= 686
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 09:38:00, Changes= 5, Duration= 24, Cost= 207
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 02:21:00, Changes= 2, Duration= 13, Cost= 322
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 00:32:00, Changes= 3, Duration= 10, Cost= 418
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 07:41:00, Changes= 0, Duration= 8, Cost= 697
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 04:24:00, Changes= 3, Duration= 17, Cost= 363
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 23:43:00, Changes= 5, Duration= 18, Cost= 255
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 00:52:00, Changes= 2, Duration= 12, Cost= 504
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 04:11:00, Changes= 0, Duration= 7, Cost= 615
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 19:51:00, Changes= 0, Duration= 8, Cost= 513
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 00:51:00, Changes= 1, Duration= 10, Cost= 622
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 23:32:00, Changes= 3, Duration= 16, Cost= 386
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 22:25:00, Changes= 4, Duration= 15, Cost= 287
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 08:34:00, Changes= 3, Duration= 15, Cost= 278
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 11:29:00, Changes= 0, Duration= 9, Cost= 638
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 23:30:00, Changes= 0, Duration= 8, Cost= 652
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 01:37:00, Changes= 3, Duration= 13, Cost= 386
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 15:38:00, Changes= 2, Duration= 11, Cost= 560
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 08:58:00, Changes= 1, Duration= 8, Cost= 406
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 02:31:00, Changes= 1, Duration= 12, Cost= 509
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 07:03:00, Changes= 5, Duration= 19, Cost= 222
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 07:56:00, Changes= 0, Duration= 8, Cost= 573
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 18:40:00, Changes= 3, Duration= 14, Cost= 402
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 02:22:00, Changes= 4, Duration= 17, Cost= 281
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 09:15:00, Changes= 4, Duration= 16, Cost= 350
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 14:10:00, Changes= 4, Duration= 15, Cost= 228
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 01:20:00, Changes= 1, Duration= 12, Cost= 551
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 03:15:00, Changes= 5, Duration= 17, Cost= 395
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 21:53:00, Changes= 0, Duration= 7, Cost= 599
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 17:21:00, Changes= 4, Duration= 17, Cost= 212
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 11:38:00, Changes= 4, Duration= 11, Cost= 321
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 02:18:00, Changes= 5, Duration= 18, Cost= 176
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 13:46:00, Changes= 2, Duration= 10, Cost= 424
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 09:06:00, Changes= 4, Duration= 17, Cost= 300
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 05:46:00, Changes= 4, Duration= 13, Cost= 218
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 17:16:00, Changes= 0, Duration= 8, Cost= 579
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 16:59:00, Changes= 4, Duration= 19, Cost= 301
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 04:00:00, Changes= 1, Duration= 10, Cost= 625
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 17:53:00, Changes= 3, Duration= 12, Cost= 371
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 04:39:00, Changes= 1, Duration= 11, Cost= 636
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 09:16:00, Changes= 3, Duration= 15, Cost= 362
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 16:58:00, Changes= 3, Duration= 16, Cost= 359
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 11:06:00, Changes= 1, Duration= 9, Cost= 563
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 21:59:00, Changes= 1, Duration= 10, Cost= 494
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 13:39:00, Changes= 4, Duration= 21, Cost= 445
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 03:51:00, Changes= 1, Duration= 11, Cost= 482
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 19:06:00, Changes= 2, Duration= 11, Cost= 405
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 18:55:00, Changes= 3, Duration= 16, Cost= 448
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 17:35:00, Changes= 2, Duration= 12, Cost= 403
Start= Hong Kong, Goal= NewArk, Date= 11/07/19, Time= 09:18:00, Changes= 3, Duration= 16, Cost= 395
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 06:48:00, Changes= 4, Duration= 19, Cost= 136
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 14:09:00, Changes= 4, Duration= 16, Cost= 180
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 06:35:00, Changes= 4, Duration= 20, Cost= 445
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 03:57:00, Changes= 3, Duration= 10, Cost= 504
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 09:06:00, Changes= 1, Duration= 10, Cost= 530
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 03:26:00, Changes= 4, Duration= 21, Cost= 222
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 12:03:00, Changes= 4, Duration= 19, Cost= 300
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 17:14:00, Changes= 1, Duration= 12, Cost= 596
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 06:04:00, Changes= 4, Duration= 20, Cost= 283
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 20:37:00, Changes= 4, Duration= 16, Cost= 293
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 09:24:00, Changes= 2, Duration= 11, Cost= 492
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 08:50:00, Changes= 5, Duration= 14, Cost= 347
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 07:46:00, Changes= 4, Duration= 16, Cost= 278
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 13:44:00, Changes= 5, Duration= 14, Cost= 422
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 19:41:00, Changes= 3, Duration= 12, Cost= 412
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 00:04:00, Changes= 4, Duration= 11, Cost= 369
Start= JFK, Goal= Hong Kong, Date= 11/07/19, Time= 10:02:00, Changes= 4, Duration= 17, Cost= 432
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 04:34:00, Changes= 4, Duration= 20, Cost= 224
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 02:18:00, Changes= 5, Duration= 12, Cost= 34
Start= NewArk, Goal= Düsseldorf, Date= 11/07/19, Time= 11:31:00, Changes= 0, Duration= 8, Cost= 598
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 00:15:00, Changes= 4, Duration= 19, Cost= 305
Start= JFK, Goal= Düsseldorf, Date= 11/07/19, Time= 20:11:00, Changes= 5, Duration= 23, Cost= 408
Start= Hong Kong, Goal= Düsseldorf, Date= 11/07/19, Time= 19:00:00, Changes= 5, Duration= 22, Cost= 285
Start= Düsseldorf, Goal= Hong Kong, Date= 11/07/19, Time= 00:07:00, Changes= 3, Duration= 16, Cost= 308
Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 10:27:00, Changes= 3, Duration= 18, Cost= 512
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 08:49:00, Changes= 4, Duration= 11, Cost= 390
Start= Düsseldorf, Goal= JFK, Date= 11/07/19, Time= 11:14:00, Changes= 3, Duration= 18, Cost= 341
Start= Düsseldorf, Goal= NewArk, Date= 11/07/19, Time= 04:40:00, Changes= 3, Duration= 11, Cost= 426
Start= NewArk, Goal= Hong Kong, Date= 11/07/19, Time= 04:31:00, Changes= 0, Duration= 7, Cost= 516
